TimeTag,ForgingData
2018/6/4 10:58,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1400,1600,1800,1800,1800,1800,1800,1600,1600,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2400,2600,2600,2800,3000,3400,3800,4400,5200,6400,7600,8800,9800,10800,11600,12200,12800,13400,13800,14400,14800,15200,15600,16000,16400,16800,17400,17800,18200,18800,19200,19600,20200,20600,21200,21600,22000,22600,23000,23400,23800,24200,24600,25000,25400,25800,26200,26400,26800,27000,27200,27400,27600,27800,28000,28000,28200,28200,28200,28200,28200,28200,28000,28000,27800,27600,27200,27000,26600,26200,25800,25400,24800,24200,23600,23000,22400,21600,20800,20000,19200,18200,17200,16000,14800,13600,12000,10400,8800,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:58,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,404,404,404,606,606,606,606,808,808,1010,1010,1010,1010,1010,1010,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1414,1414,1616,1818,1818,1818,1818,1616,1616,1616,1414,1414,1414,1414,1414,1616,1818,2020,2222,2424,2424,2626,2828,2828,3232,3434,4040,4646,5858,7070,8080,9292,10302,11312,12120,12726,13332,13736,14342,14746,15150,15554,15958,16362,16766,17170,17776,18180,18584,19190,19594,19998,20604,21008,21412,22018,22422,22826,23432,23836,24240,24644,25048,25250,25654,26058,26462,26664,27068,27270,27674,27876,28078,28280,28280,28482,28482,28482,28482,28482,28482,28482,28280,28078,28078,27674,27472,27270,26866,26462,26058,25452,25048,24442,23836,23230,22422,21816,21008,20200,19392,18382,17372,16160,14948,13534,12120,10504,8888,7070,5454,3434,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:58,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,402,402,402,603,603,603,603,804,804,804,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1206,1206,1206,1206,1206,1206,1407,1407,1608,1608,1809,1809,1809,1809,1608,1608,1407,1407,1407,1407,1407,1407,1608,1809,2010,2211,2211,2412,2613,2613,2814,3216,3417,3819,4422,5427,6834,8040,9246,10251,11055,11859,12663,13266,13668,14271,14673,15075,15477,15879,16281,16683,17286,17688,18090,18693,19095,19497,20100,20502,21105,21507,21909,22512,22914,23316,23718,24120,24522,24924,25326,25728,25929,26331,26733,26934,27336,27537,27738,27939,28140,28341,28341,28542,28542,28542,28542,28542,28542,28341,28341,28140,27939,27537,27336,26934,26532,26130,25728,25125,24522,23919,23316,22512,21909,21105,20301,19296,18492,17286,16281,14874,13668,12261,10653,8844,7236,5427,3618,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:58,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,402,402,402,603,603,603,603,804,804,804,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1206,1206,1206,1206,1206,1206,1407,1407,1608,1608,1809,1809,1809,1809,1608,1608,1407,1407,1407,1407,1407,1407,1608,1809,2010,2211,2211,2412,2613,2613,2814,3216,3417,3819,4422,5427,6834,8040,9246,10251,11055,11859,12663,13266,13668,14271,14673,15075,15477,15879,16281,16683,17286,17688,18090,18693,19095,19497,20100,20502,21105,21507,21909,22512,22914,23316,23718,24120,24522,24924,25326,25728,25929,26331,26733,26934,27336,27537,27738,27939,28140,28341,28341,28542,28542,28542,28542,28542,28542,28341,28341,28140,27939,27537,27336,26934,26532,26130,25728,25125,24522,23919,23316,22512,21909,21105,20301,19296,18492,17286,16281,14874,13668,12261,10653,8844,7236,5427,3618,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:58,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1400,1400,1400,1400,1600,1800,1800,1800,1800,1600,1600,1400,1400,1400,1200,1400,1400,1600,1800,2000,2200,2400,2400,2600,2800,3000,3200,3600,4000,4600,5600,7000,8200,9400,10400,11200,12000,12600,13200,13800,14200,14600,15000,15400,15800,16200,16800,17200,17600,18200,18600,19000,19600,20000,20400,21000,21400,22000,22400,23000,23400,23800,24200,24600,25000,25400,25800,26000,26400,26800,27000,27400,27600,27800,28000,28200,28400,28400,28400,28600,28600,28600,28400,28400,28200,28200,28000,27800,27400,27200,26800,26400,25800,25400,24800,24400,23800,23000,22400,21600,21000,20000,19200,18200,17200,16200,14800,13400,12000,10400,8800,7200,5400,3600,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1400,1400,1400,1600,1800,1800,1800,1800,1600,1600,1400,1400,1400,1400,1400,1400,1600,1800,2000,2200,2200,2400,2600,2800,3000,3200,3600,4000,4600,5800,7000,8200,9200,10400,11200,12000,12600,13200,13600,14200,14600,15000,15400,15800,16200,16800,17200,17600,18200,18600,19200,19600,20000,20600,21000,21400,22000,22400,22800,23400,23800,24200,24600,25000,25400,25800,26000,26400,26800,27000,27200,27600,27800,28000,28200,28200,28400,28400,28400,28600,28400,28400,28400,28200,28200,28000,27800,27400,27200,26800,26400,25800,25400,24800,24200,23600,23000,22400,21600,20800,20000,19200,18200,17200,16000,14800,13400,12000,10400,8800,7000,5400,3600,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,398,398,398,398,597,597,597,597,796,796,796,995,995,995,995,995,995,995,995,995,995,995,1194,1194,1194,1194,1393,1393,1393,1592,1791,1791,1791,1791,1592,1592,1393,1393,1393,1393,1393,1393,1592,1791,1990,2189,2189,2388,2587,2786,2985,3184,3582,3980,4577,5771,6965,8159,9154,10348,11144,11940,12537,13134,13532,14129,14527,14925,15323,15721,16119,16716,17114,17512,18109,18507,19104,19502,19900,20497,20895,21293,21890,22288,22686,23283,23681,24079,24477,24875,25273,25671,25870,26268,26666,26865,27064,27462,27661,27860,28059,28059,28258,28258,28258,28457,28258,28258,28258,28059,28059,27860,27661,27263,27064,26666,26268,25671,25273,24676,24079,23482,22885,22288,21492,20696,19900,19104,18109,17114,15920,14726,13333,11940,10348,8756,6965,5373,3582,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1000,1000,1200,1200,1200,1200,1400,1400,1600,1600,1800,1800,1600,1600,1600,1400,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2400,2600,2800,3000,3400,3600,4000,4600,5800,7000,8200,9200,10400,11200,11800,12600,13200,13600,14000,14600,15000,15400,15800,16200,16600,17000,17400,18000,18400,19000,19400,19800,20400,20800,21200,21800,22200,22600,23200,23600,24000,24400,24800,25200,25400,25800,26200,26400,26800,27000,27200,27400,27600,27800,28000,28000,28200,28200,28200,28200,28200,28000,28000,27800,27600,27400,27000,26800,26400,26000,25600,25200,24600,24200,23400,22800,22200,21400,20600,19800,19000,18200,17000,16000,14600,13400,12000,10400,8800,7000,5400,3600,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1400,1400,1400,1600,1800,1800,1800,1800,1800,1600,1600,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2600,2600,2800,3000,3200,3600,4000,4600,5800,7000,8200,9400,10400,11200,12000,12600,13200,13600,14200,14600,15000,15400,15800,16200,16600,17200,17600,18200,18600,19000,19400,20000,20400,21000,21400,21800,22400,22800,23400,23800,24200,24600,25000,25400,25600,26000,26400,26800,27000,27200,27600,27800,28000,28200,28200,28400,28400,28400,28600,28600,28400,28400,28400,28200,28000,27800,27400,27200,26800,26400,25800,25400,24800,24400,23600,23000,22400,21600,20800,20000,19200,18200,17200,16000,14800,13400,12000,10400,8800,7200,5400,3600,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,398,398,398,597,597,597,597,796,796,796,995,995,995,995,995,995,995,995,995,995,995,995,1194,1194,1194,1393,1393,1393,1592,1791,1791,1791,1791,1791,1592,1592,1393,1393,1393,1393,1393,1592,1791,1990,2189,2388,2587,2587,2786,2985,3184,3582,3980,4577,5771,6965,8159,9353,10348,11144,11940,12537,13134,13532,14129,14527,14925,15323,15721,16119,16517,17114,17512,18109,18507,18905,19303,19900,20298,20895,21293,21691,22288,22686,23283,23681,24079,24477,24875,25273,25472,25870,26268,26666,26865,27064,27462,27661,27860,28059,28059,28258,28258,28258,28457,28457,28258,28258,28258,28059,27860,27661,27263,27064,26666,26268,25671,25273,24676,24278,23482,22885,22288,21492,20696,19900,19104,18109,17114,15920,14726,13333,11940,10348,8756,7164,5373,3582,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1200,1200,1400,1400,1600,1800,1800,1800,1800,1600,1600,1400,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2600,2600,2800,3200,3400,3800,4200,4800,6000,7200,8400,9600,10600,11400,12000,12800,13200,13800,14200,14600,15000,15400,15800,16400,16800,17200,17800,18200,18800,19200,19600,20200,20600,21000,21600,22000,22400,23000,23400,23800,24200,24600,25000,25400,25800,26000,26400,26600,27000,27200,27400,27800,28000,28000,28200,28400,28400,28400,28400,28400,28400,28200,28200,28000,27800,27600,27400,27000,26800,26400,25800,25400,24800,24400,23600,23000,22400,21600,20800,20000,19200,18200,17200,16000,14800,13400,12000,10400,8800,7000,5400,3600,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,404,404,606,606,606,606,808,808,808,808,1010,1010,1010,1010,1010,1010,1010,1212,1212,1212,1212,1212,1212,1212,1212,1212,1414,1616,1616,1818,1818,1818,1818,1616,1616,1414,1414,1414,1414,1414,1414,1616,1818,2020,2222,2424,2424,2626,2828,3232,3434,3838,4242,4848,6060,7272,8484,9696,10706,11514,12322,12928,13534,13938,14342,14948,15352,15756,16160,16564,16968,17372,17978,18382,18988,19392,19796,20402,20806,21210,21816,22220,22826,23230,23634,24038,24442,25048,25250,25654,26058,26462,26866,27068,27472,27674,28078,28280,28482,28482,28684,28886,28886,28886,29088,28886,28886,28886,28684,28482,28280,28078,27876,27472,27068,26664,26260,25856,25250,24644,24038,23432,22624,21816,21210,20402,19392,18382,17372,16160,14948,13534,12120,10504,8888,7070,5252,3434,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,398,398,597,597,597,597,796,796,796,796,995,995,995,995,995,995,995,1194,1194,1194,1194,1194,1194,1194,1194,1194,1393,1592,1592,1791,1791,1791,1791,1592,1592,1393,1393,1393,1393,1393,1393,1592,1791,1990,2189,2388,2388,2587,2786,3184,3383,3781,4179,4776,5970,7164,8358,9552,10547,11343,12139,12736,13333,13731,14129,14726,15124,15522,15920,16318,16716,17114,17711,18109,18706,19104,19502,20099,20497,20895,21492,21890,22487,22885,23283,23681,24079,24676,24875,25273,25671,26069,26467,26666,27064,27263,27661,27860,28059,28059,28258,28457,28457,28457,28656,28457,28457,28457,28258,28059,27860,27661,27462,27064,26666,26268,25870,25472,24875,24278,23681,23084,22288,21492,20895,20099,19104,18109,17114,15920,14726,13333,11940,10348,8756,6965,5174,3383,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,800,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1000,1000,1200,1200,1200,1400,1400,1600,1800,1800,1800,1800,1800,1600,1600,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2600,2600,2800,3000,3400,3600,4000,4600,5800,7000,8200,9400,10400,11200,12000,12600,13200,13800,14200,14600,15000,15400,15800,16200,16800,17200,17600,18200,18600,19000,19600,20000,20600,21000,21600,22000,22400,23000,23400,23800,24200,24600,25000,25400,25800,26000,26400,26800,27000,27400,27600,27800,28000,28200,28200,28400,28400,28400,28600,28600,28400,28400,28200,28200,28000,27800,27400,27200,26800,26400,26000,25400,25000,24400,23800,23200,22400,21800,21000,20200,19200,18400,17200,16200,14800,13600,12200,10600,9000,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:59,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,398,398,398,597,597,597,796,796,796,796,995,995,995,995,995,995,995,995,1194,1194,1194,1194,995,995,1194,1194,1194,1393,1393,1592,1791,1791,1791,1791,1791,1592,1592,1393,1393,1393,1393,1393,1592,1791,1990,2189,2388,2587,2587,2786,2985,3383,3582,3980,4577,5771,6965,8159,9353,10348,11144,11940,12537,13134,13731,14129,14527,14925,15323,15721,16119,16716,17114,17512,18109,18507,18905,19502,19900,20497,20895,21492,21890,22288,22885,23283,23681,24079,24477,24875,25273,25671,25870,26268,26666,26865,27263,27462,27661,27860,28059,28059,28258,28258,28258,28457,28457,28258,28258,28059,28059,27860,27661,27263,27064,26666,26268,25870,25273,24875,24278,23681,23084,22288,21691,20895,20099,19104,18308,17114,16119,14726,13532,12139,10547,8955,7164,5373,3582,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
